image_name,species,file_path,image_path,blurry_image,humans_present,other_taxa,niqe_score
Bellis_perennis_55736.jpg,Bellis perennis,E:\iNaturalist	est_images_200\seed_456\Bellis_perennis\Bellis_perennis_55736.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_55736.jpg,No,No,No,4.867982469905487
Bellis_perennis_36708.jpg,Bellis perennis,E:\iNaturalist	est_images_200\seed_456\Bellis_perennis\Bellis_perennis_36708.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_36708.jpg,No,No,No,4.1263646989966505
Bellis_perennis_20944.jpg,Bellis perennis,E:\iNaturalist	est_images_200\seed_456\Bellis_perennis\Bellis_perennis_20944.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_20944.jpg,No,No,No,4.103846483362812
Bellis_perennis_16066.jpg,Bellis perennis,E:\iNaturalist	est_images_200\seed_456\Bellis_perennis\Bellis_perennis_16066.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_16066.jpg,No,No,No,3.9906464941510738
Bellis_perennis_34833.jpg,Bellis perennis,E:\iNaturalist	est_images_200\seed_456\Bellis_perennis\Bellis_perennis_34833.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_34833.jpg,No,No,No,4.274188519251415
Bellis_perennis_61416.jpg,Bellis perennis,E:\iNaturalist	est_images_200\seed_456\Bellis_perennis\Bellis_perennis_61416.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_61416.jpg,No,No,No,4.687095584714758
Bellis_perennis_79105.jpg,Bellis perennis,E:\iNaturalist	est_images_200\seed_456\Bellis_perennis\Bellis_perennis_79105.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_79105.jpg,No,No,No,3.2317448529805586
Bellis_perennis_30591.jpg,Bellis perennis,E:\iNaturalist	est_images_200\seed_456\Bellis_perennis\Bellis_perennis_30591.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_30591.jpg,No,No,No,3.2776626343126734
Bellis_perennis_33213.jpg,Bellis perennis,E:\iNaturalist	est_images_200\seed_456\Bellis_perennis\Bellis_perennis_33213.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_33213.jpg,No,No,No,4.377899614350922
Bellis_perennis_76336.jpg,Bellis perennis,E:\iNaturalist	est_images_200\seed_456\Bellis_perennis\Bellis_perennis_76336.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_76336.jpg,No,No,No,3.9141268051340745
Bellis_perennis_45998.jpg,Bellis perennis,E:\iNaturalist	est_images_200\seed_456\Bellis_perennis\Bellis_perennis_45998.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_45998.jpg,No,No,No,4.110992587134169
Bellis_perennis_12330.jpg,Bellis perennis,E:\iNaturalist	est_images_200\seed_456\Bellis_perennis\Bellis_perennis_12330.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_12330.jpg,No,No,No,4.823559962630743
Bellis_perennis_31871.jpg,Bellis perennis,E:\iNaturalist	est_images_200\seed_456\Bellis_perennis\Bellis_perennis_31871.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_31871.jpg,No,No,No,3.9901390444579232
Bellis_perennis_85510.jpg,Bellis perennis,E:\iNaturalist	est_images_200\seed_456\Bellis_perennis\Bellis_perennis_85510.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_85510.jpg,No,No,No,3.3681813526241138
Bellis_perennis_28900.jpg,Bellis perennis,E:\iNaturalist	est_images_200\seed_456\Bellis_perennis\Bellis_perennis_28900.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_28900.jpg,No,No,No,4.307080538801297
Bellis_perennis_74570.jpg,Bellis perennis,E:\iNaturalist	est_images_200\seed_456\Bellis_perennis\Bellis_perennis_74570.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_74570.jpg,No,No,No,5.028023545409935
Bellis_perennis_13115.jpg,Bellis perennis,E:\iNaturalist	est_images_200\seed_456\Bellis_perennis\Bellis_perennis_13115.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_13115.jpg,No,No,No,3.000444236382458
Bellis_perennis_2767.jpg,Bellis perennis,E:\iNaturalist	est_images_200\seed_456\Bellis_perennis\Bellis_perennis_2767.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_2767.jpg,No,No,No,3.457387054544604
Bellis_perennis_4165.jpg,Bellis perennis,E:\iNaturalist	est_images_200\seed_456\Bellis_perennis\Bellis_perennis_4165.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_4165.jpg,No,No,No,3.1921684245463635
Bellis_perennis_65518.jpg,Bellis perennis,E:\iNaturalist	est_images_200\seed_456\Bellis_perennis\Bellis_perennis_65518.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_65518.jpg,No,No,No,2.9817486682663588
Bellis_perennis_20134.jpg,Bellis perennis,E:\iNaturalist	est_images_200\seed_456\Bellis_perennis\Bellis_perennis_20134.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_20134.jpg,No,No,No,4.180529207573715
Bellis_perennis_5155.jpg,Bellis perennis,E:\iNaturalist	est_images_200\seed_456\Bellis_perennis\Bellis_perennis_5155.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_5155.jpg,No,No,No,4.399566466378434
Bellis_perennis_54387.jpg,Bellis perennis,E:\iNaturalist	est_images_200\seed_456\Bellis_perennis\Bellis_perennis_54387.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_54387.jpg,No,No,No,4.34815623365668
Bellis_perennis_52109.jpg,Bellis perennis,E:\iNaturalist	est_images_200\seed_456\Bellis_perennis\Bellis_perennis_52109.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_52109.jpg,No,No,No,3.382322670232067
Bellis_perennis_37253.jpg,Bellis perennis,E:\iNaturalist	est_images_200\seed_456\Bellis_perennis\Bellis_perennis_37253.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_37253.jpg,No,No,No,5.492736763131618
Bellis_perennis_86505.jpg,Bellis perennis,E:\iNaturalist	est_images_200\seed_456\Bellis_perennis\Bellis_perennis_86505.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_86505.jpg,No,No,No,3.153877826305359
Bellis_perennis_8759.jpg,Bellis perennis,E:\iNaturalist	est_images_200\seed_456\Bellis_perennis\Bellis_perennis_8759.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_8759.jpg,No,No,No,3.5780870467394537
Bellis_perennis_45287.jpg,Bellis perennis,E:\iNaturalist	est_images_200\seed_456\Bellis_perennis\Bellis_perennis_45287.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_45287.jpg,No,No,No,3.117769151217752
Bellis_perennis_51643.jpg,Bellis perennis,E:\iNaturalist	est_images_200\seed_456\Bellis_perennis\Bellis_perennis_51643.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_51643.jpg,No,No,No,5.412853357843656
Bellis_perennis_63705.jpg,Bellis perennis,E:\iNaturalist	est_images_200\seed_456\Bellis_perennis\Bellis_perennis_63705.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_63705.jpg,No,No,No,4.540551207384762
Bellis_perennis_73115.jpg,Bellis perennis,E:\iNaturalist	est_images_200\seed_456\Bellis_perennis\Bellis_perennis_73115.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_73115.jpg,No,No,No,3.573548909734469
Bellis_perennis_84789.jpg,Bellis perennis,E:\iNaturalist	est_images_200\seed_456\Bellis_perennis\Bellis_perennis_84789.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_84789.jpg,No,No,No,3.426669206855109
Bellis_perennis_23589.jpg,Bellis perennis,E:\iNaturalist	est_images_200\seed_456\Bellis_perennis\Bellis_perennis_23589.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_23589.jpg,No,No,No,3.115025202994271
Bellis_perennis_49969.jpg,Bellis perennis,E:\iNaturalist	est_images_200\seed_456\Bellis_perennis\Bellis_perennis_49969.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_49969.jpg,No,No,No,3.50024979555792
Bellis_perennis_75910.jpg,Bellis perennis,E:\iNaturalist	est_images_200\seed_456\Bellis_perennis\Bellis_perennis_75910.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_75910.jpg,No,No,No,3.559736456617832
Bellis_perennis_54543.jpg,Bellis perennis,E:\iNaturalist	est_images_200\seed_456\Bellis_perennis\Bellis_perennis_54543.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_54543.jpg,No,No,No,4.669904839721346
Bellis_perennis_64645.jpg,Bellis perennis,E:\iNaturalist	est_images_200\seed_456\Bellis_perennis\Bellis_perennis_64645.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_64645.jpg,No,No,No,4.782595916741733
Bellis_perennis_8057.jpeg,Bellis perennis,E:\iNaturalist	est_images_200\seed_456\Bellis_perennis\Bellis_perennis_8057.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_8057.jpeg,No,No,No,5.027579900634852
Bellis_perennis_73189.jpeg,Bellis perennis,E:\iNaturalist	est_images_200\seed_456\Bellis_perennis\Bellis_perennis_73189.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_73189.jpeg,No,No,No,3.591796781634212
Bellis_perennis_5609.jpeg,Bellis perennis,E:\iNaturalist	est_images_200\seed_456\Bellis_perennis\Bellis_perennis_5609.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_5609.jpeg,No,No,No,3.767463822500048
Bellis_perennis_51544.jpeg,Bellis perennis,E:\iNaturalist	est_images_200\seed_456\Bellis_perennis\Bellis_perennis_51544.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_51544.jpeg,No,No,No,4.528766047606905
Bellis_perennis_3703.jpeg,Bellis perennis,E:\iNaturalist	est_images_200\seed_456\Bellis_perennis\Bellis_perennis_3703.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_3703.jpeg,No,No,No,3.205684032418243
Bellis_perennis_22734.jpeg,Bellis perennis,E:\iNaturalist	est_images_200\seed_456\Bellis_perennis\Bellis_perennis_22734.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_22734.jpeg,No,No,No,4.256652810156359
Bellis_perennis_42509.jpeg,Bellis perennis,E:\iNaturalist	est_images_200\seed_456\Bellis_perennis\Bellis_perennis_42509.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_42509.jpeg,No,No,No,5.026521170209636
Bellis_perennis_84257.jpeg,Bellis perennis,E:\iNaturalist	est_images_200\seed_456\Bellis_perennis\Bellis_perennis_84257.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_84257.jpeg,No,No,No,5.435359668334486
Bellis_perennis_46285.jpeg,Bellis perennis,E:\iNaturalist	est_images_200\seed_456\Bellis_perennis\Bellis_perennis_46285.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_46285.jpeg,No,No,No,3.951119554427709
Bellis_perennis_84558.jpeg,Bellis perennis,E:\iNaturalist	est_images_200\seed_456\Bellis_perennis\Bellis_perennis_84558.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_84558.jpeg,No,No,No,3.3604752076459707
Bellis_perennis_63007.jpeg,Bellis perennis,E:\iNaturalist	est_images_200\seed_456\Bellis_perennis\Bellis_perennis_63007.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_63007.jpeg,No,No,No,5.330525027833511
Bellis_perennis_78606.jpeg,Bellis perennis,E:\iNaturalist	est_images_200\seed_456\Bellis_perennis\Bellis_perennis_78606.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_78606.jpeg,No,No,No,3.26171294629452
Bellis_perennis_62321.jpeg,Bellis perennis,E:\iNaturalist	est_images_200\seed_456\Bellis_perennis\Bellis_perennis_62321.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_62321.jpeg,No,No,No,3.1380809101004985
Bellis_perennis_32825.jpeg,Bellis perennis,E:\iNaturalist	est_images_200\seed_456\Bellis_perennis\Bellis_perennis_32825.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_32825.jpeg,No,No,No,3.865590632419305
Bellis_perennis_52704.jpeg,Bellis perennis,E:\iNaturalist	est_images_200\seed_456\Bellis_perennis\Bellis_perennis_52704.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_52704.jpeg,No,No,No,4.033192747419967
Bellis_perennis_42585.jpeg,Bellis perennis,E:\iNaturalist	est_images_200\seed_456\Bellis_perennis\Bellis_perennis_42585.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_42585.jpeg,No,No,No,5.863200940314031
Bellis_perennis_31650.jpeg,Bellis perennis,E:\iNaturalist	est_images_200\seed_456\Bellis_perennis\Bellis_perennis_31650.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_31650.jpeg,No,No,No,2.9899344149582268
Bellis_perennis_15341.jpeg,Bellis perennis,E:\iNaturalist	est_images_200\seed_456\Bellis_perennis\Bellis_perennis_15341.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_15341.jpeg,No,No,No,3.5017901312427284
Bellis_perennis_83546.jpeg,Bellis perennis,E:\iNaturalist	est_images_200\seed_456\Bellis_perennis\Bellis_perennis_83546.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_83546.jpeg,No,No,No,3.418787262423083
Bellis_perennis_16886.jpeg,Bellis perennis,E:\iNaturalist	est_images_200\seed_456\Bellis_perennis\Bellis_perennis_16886.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_16886.jpeg,No,No,No,4.593284593976283
Bellis_perennis_56862.jpeg,Bellis perennis,E:\iNaturalist	est_images_200\seed_456\Bellis_perennis\Bellis_perennis_56862.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_56862.jpeg,No,No,No,3.65894916358163
Bellis_perennis_32025.jpeg,Bellis perennis,E:\iNaturalist	est_images_200\seed_456\Bellis_perennis\Bellis_perennis_32025.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_32025.jpeg,No,No,No,4.6314334985946255
Bellis_perennis_49914.jpeg,Bellis perennis,E:\iNaturalist	est_images_200\seed_456\Bellis_perennis\Bellis_perennis_49914.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_49914.jpeg,No,No,No,3.5783160239503684
Bellis_perennis_72501.jpeg,Bellis perennis,E:\iNaturalist	est_images_200\seed_456\Bellis_perennis\Bellis_perennis_72501.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_72501.jpeg,No,No,No,5.316905193961725
Bellis_perennis_31754.jpeg,Bellis perennis,E:\iNaturalist	est_images_200\seed_456\Bellis_perennis\Bellis_perennis_31754.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_31754.jpeg,No,No,No,5.093196594192143
Bellis_perennis_9043.jpeg,Bellis perennis,E:\iNaturalist	est_images_200\seed_456\Bellis_perennis\Bellis_perennis_9043.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_9043.jpeg,No,No,No,4.586069481361212
Bellis_perennis_11807.jpeg,Bellis perennis,E:\iNaturalist	est_images_200\seed_456\Bellis_perennis\Bellis_perennis_11807.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_11807.jpeg,No,No,No,2.9388958120098927
Bellis_perennis_86872.jpeg,Bellis perennis,E:\iNaturalist	est_images_200\seed_456\Bellis_perennis\Bellis_perennis_86872.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_86872.jpeg,No,No,No,4.232738757371328
Bellis_perennis_49189.jpeg,Bellis perennis,E:\iNaturalist	est_images_200\seed_456\Bellis_perennis\Bellis_perennis_49189.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_49189.jpeg,No,No,No,4.457020687668271
Bellis_perennis_59818.jpeg,Bellis perennis,E:\iNaturalist	est_images_200\seed_456\Bellis_perennis\Bellis_perennis_59818.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_59818.jpeg,No,No,No,4.638692803077371
Bellis_perennis_75777.jpeg,Bellis perennis,E:\iNaturalist	est_images_200\seed_456\Bellis_perennis\Bellis_perennis_75777.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_75777.jpeg,No,No,No,5.924574350823032
Bellis_perennis_15282.jpeg,Bellis perennis,E:\iNaturalist	est_images_200\seed_456\Bellis_perennis\Bellis_perennis_15282.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_15282.jpeg,No,No,No,3.856006876088483
Bellis_perennis_19055.jpeg,Bellis perennis,E:\iNaturalist	est_images_200\seed_456\Bellis_perennis\Bellis_perennis_19055.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_19055.jpeg,No,No,No,3.663222526790857
Bellis_perennis_69059.jpeg,Bellis perennis,E:\iNaturalist	est_images_200\seed_456\Bellis_perennis\Bellis_perennis_69059.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_69059.jpeg,No,No,No,2.818036490137994
Bellis_perennis_24944.jpeg,Bellis perennis,E:\iNaturalist	est_images_200\seed_456\Bellis_perennis\Bellis_perennis_24944.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_24944.jpeg,No,No,No,3.5621932143126003
Bellis_perennis_86586.jpeg,Bellis perennis,E:\iNaturalist	est_images_200\seed_456\Bellis_perennis\Bellis_perennis_86586.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_86586.jpeg,No,No,No,3.546144826486449
Bellis_perennis_24768.jpeg,Bellis perennis,E:\iNaturalist	est_images_200\seed_456\Bellis_perennis\Bellis_perennis_24768.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_24768.jpeg,No,No,No,3.0557041361741764
Bellis_perennis_88238.jpeg,Bellis perennis,E:\iNaturalist	est_images_200\seed_456\Bellis_perennis\Bellis_perennis_88238.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_88238.jpeg,No,No,No,3.480911947042959
Bellis_perennis_12135.jpeg,Bellis perennis,E:\iNaturalist	est_images_200\seed_456\Bellis_perennis\Bellis_perennis_12135.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_12135.jpeg,No,No,No,3.9702999574895697
Bellis_perennis_46708.jpeg,Bellis perennis,E:\iNaturalist	est_images_200\seed_456\Bellis_perennis\Bellis_perennis_46708.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_46708.jpeg,No,No,No,4.9370923589080284
Bellis_perennis_53286.jpeg,Bellis perennis,E:\iNaturalist	est_images_200\seed_456\Bellis_perennis\Bellis_perennis_53286.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_53286.jpeg,No,No,No,4.254274769571628
Bellis_perennis_6312.jpeg,Bellis perennis,E:\iNaturalist	est_images_200\seed_456\Bellis_perennis\Bellis_perennis_6312.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_6312.jpeg,No,No,No,3.064034246640252
