image_name,species,file_path,image_path,blurry_image,humans_present,other_taxa,niqe_score
Bellis_perennis_37995.jpeg,Bellis perennis,E:\iNaturalist	est_images_200\seed_42\Bellis_perennis\Bellis_perennis_37995.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_42/Bellis_perennis/Bellis_perennis_37995.jpeg,No,No,Yes,4.54896194336063
Bellis_perennis_59066.jpeg,Bellis perennis,E:\iNaturalist	est_images_200\seed_42\Bellis_perennis\Bellis_perennis_59066.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_42/Bellis_perennis/Bellis_perennis_59066.jpeg,No,No,Yes,3.576735603297335
Bellis_perennis_8603.jpeg,Bellis perennis,E:\iNaturalist	est_images_200\seed_42\Bellis_perennis\Bellis_perennis_8603.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_42/Bellis_perennis/Bellis_perennis_8603.jpeg,No,No,Yes,3.770721058656722
Bellis_perennis_83090.jpeg,Bellis perennis,E:\iNaturalist	est_images_200\seed_42\Bellis_perennis\Bellis_perennis_83090.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_42/Bellis_perennis/Bellis_perennis_83090.jpeg,No,No,Yes,5.975964575953681
Bellis_perennis_79592.jpeg,Bellis perennis,E:\iNaturalist	est_images_200\seed_42\Bellis_perennis\Bellis_perennis_79592.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_42/Bellis_perennis/Bellis_perennis_79592.jpeg,No,No,Yes,5.114818304097406
Bellis_perennis_85454.jpeg,Bellis perennis,E:\iNaturalist	est_images_200\seed_42\Bellis_perennis\Bellis_perennis_85454.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_42/Bellis_perennis/Bellis_perennis_85454.jpeg,No,No,Yes,3.688662725516677
Bellis_perennis_68868.jpeg,Bellis perennis,E:\iNaturalist	est_images_200\seed_42\Bellis_perennis\Bellis_perennis_68868.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_42/Bellis_perennis/Bellis_perennis_68868.jpeg,No,No,Yes,4.006263622854507
Bellis_perennis_83917.jpeg,Bellis perennis,E:\iNaturalist	est_images_200\seed_42\Bellis_perennis\Bellis_perennis_83917.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_42/Bellis_perennis/Bellis_perennis_83917.jpeg,No,No,Yes,3.373737667401432
Bellis_perennis_67896.jpeg,Bellis perennis,E:\iNaturalist	est_images_200\seed_42\Bellis_perennis\Bellis_perennis_67896.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_42/Bellis_perennis/Bellis_perennis_67896.jpeg,No,No,Yes,5.520958717982518
Bellis_perennis_60899.jpeg,Bellis perennis,E:\iNaturalist	est_images_200\seed_42\Bellis_perennis\Bellis_perennis_60899.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_42/Bellis_perennis/Bellis_perennis_60899.jpeg,Yes,No,Yes,3.1460380558693
Bellis_perennis_80942.jpeg,Bellis perennis,E:\iNaturalist	est_images_200\seed_42\Bellis_perennis\Bellis_perennis_80942.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_42/Bellis_perennis/Bellis_perennis_80942.jpeg,Yes,No,Yes,3.052518705745436
Bellis_perennis_62721.jpeg,Bellis perennis,E:\iNaturalist	est_images_200\seed_42\Bellis_perennis\Bellis_perennis_62721.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_42/Bellis_perennis/Bellis_perennis_62721.jpeg,No,No,Yes,4.752204919911359
Bellis_perennis_84489.jpeg,Bellis perennis,E:\iNaturalist	est_images_200\seed_42\Bellis_perennis\Bellis_perennis_84489.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_42/Bellis_perennis/Bellis_perennis_84489.jpeg,No,No,Yes,5.190042461615627
Bellis_perennis_2608.jpeg,Bellis perennis,E:\iNaturalist	est_images_200\seed_42\Bellis_perennis\Bellis_perennis_2608.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_42/Bellis_perennis/Bellis_perennis_2608.jpeg,No,No,Yes,3.0791543061461004
Bellis_perennis_72394.jpeg,Bellis perennis,E:\iNaturalist	est_images_200\seed_42\Bellis_perennis\Bellis_perennis_72394.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_42/Bellis_perennis/Bellis_perennis_72394.jpeg,No,No,Yes,3.34067730922682
Leucanthemum_vulgare_108542.jpg,Leucanthemum vulgare,E:\iNaturalist	est_images_200\seed_42\Leucanthemum_vulgare\Leucanthemum_vulgare_108542.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_42/Leucanthemum_vulgare/Leucanthemum_vulgare_108542.jpg,No,No,Yes,5.516333931321259
Leucanthemum_vulgare_96063.jpg,Leucanthemum vulgare,E:\iNaturalist	est_images_200\seed_42\Leucanthemum_vulgare\Leucanthemum_vulgare_96063.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_42/Leucanthemum_vulgare/Leucanthemum_vulgare_96063.jpg,No,No,Yes,2.668056112064137
Leucanthemum_vulgare_88298.jpg,Leucanthemum vulgare,E:\iNaturalist	est_images_200\seed_42\Leucanthemum_vulgare\Leucanthemum_vulgare_88298.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_42/Leucanthemum_vulgare/Leucanthemum_vulgare_88298.jpg,No,No,Yes,3.739221345212468
Leucanthemum_vulgare_101980.jpg,Leucanthemum vulgare,E:\iNaturalist	est_images_200\seed_42\Leucanthemum_vulgare\Leucanthemum_vulgare_101980.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_42/Leucanthemum_vulgare/Leucanthemum_vulgare_101980.jpg,No,No,Yes,4.4003835276875085
Leucanthemum_vulgare_91100.jpg,Leucanthemum vulgare,E:\iNaturalist	est_images_200\seed_42\Leucanthemum_vulgare\Leucanthemum_vulgare_91100.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_42/Leucanthemum_vulgare/Leucanthemum_vulgare_91100.jpg,No,No,Yes,3.572761752770002
Leucanthemum_vulgare_91712.jpg,Leucanthemum vulgare,E:\iNaturalist	est_images_200\seed_42\Leucanthemum_vulgare\Leucanthemum_vulgare_91712.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_42/Leucanthemum_vulgare/Leucanthemum_vulgare_91712.jpg,No,No,Yes,5.663395192613069
Leucanthemum_vulgare_97643.jpg,Leucanthemum vulgare,E:\iNaturalist	est_images_200\seed_42\Leucanthemum_vulgare\Leucanthemum_vulgare_97643.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_42/Leucanthemum_vulgare/Leucanthemum_vulgare_97643.jpg,No,No,Yes,2.2975806765309925
Leucanthemum_vulgare_93037.jpg,Leucanthemum vulgare,E:\iNaturalist	est_images_200\seed_42\Leucanthemum_vulgare\Leucanthemum_vulgare_93037.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_42/Leucanthemum_vulgare/Leucanthemum_vulgare_93037.jpg,Yes,No,Yes,2.815150805540125
Leucanthemum_vulgare_95900.jpg,Leucanthemum vulgare,E:\iNaturalist	est_images_200\seed_42\Leucanthemum_vulgare\Leucanthemum_vulgare_95900.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_42/Leucanthemum_vulgare/Leucanthemum_vulgare_95900.jpg,No,No,Yes,3.1212704634042145
Leucanthemum_vulgare_105161.jpg,Leucanthemum vulgare,E:\iNaturalist	est_images_200\seed_42\Leucanthemum_vulgare\Leucanthemum_vulgare_105161.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_42/Leucanthemum_vulgare/Leucanthemum_vulgare_105161.jpg,No,No,Yes,4.656543648030606
Leucanthemum_vulgare_101291.jpeg,Leucanthemum vulgare,E:\iNaturalist	est_images_200\seed_42\Leucanthemum_vulgare\Leucanthemum_vulgare_101291.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_42/Leucanthemum_vulgare/Leucanthemum_vulgare_101291.jpeg,No,No,Yes,4.242669152235138
Leucanthemum_vulgare_103720.jpeg,Leucanthemum vulgare,E:\iNaturalist	est_images_200\seed_42\Leucanthemum_vulgare\Leucanthemum_vulgare_103720.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_42/Leucanthemum_vulgare/Leucanthemum_vulgare_103720.jpeg,No,No,Yes,4.548758348409325
Leucanthemum_vulgare_103597.jpeg,Leucanthemum vulgare,E:\iNaturalist	est_images_200\seed_42\Leucanthemum_vulgare\Leucanthemum_vulgare_103597.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_42/Leucanthemum_vulgare/Leucanthemum_vulgare_103597.jpeg,No,No,Yes,3.98905979016272
Leucanthemum_vulgare_104863.jpeg,Leucanthemum vulgare,E:\iNaturalist	est_images_200\seed_42\Leucanthemum_vulgare\Leucanthemum_vulgare_104863.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_42/Leucanthemum_vulgare/Leucanthemum_vulgare_104863.jpeg,No,No,Yes,3.414942417690288
Leucanthemum_vulgare_104447.jpeg,Leucanthemum vulgare,E:\iNaturalist	est_images_200\seed_42\Leucanthemum_vulgare\Leucanthemum_vulgare_104447.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_42/Leucanthemum_vulgare/Leucanthemum_vulgare_104447.jpeg,No,No,Yes,2.7151802917068304
Leucanthemum_vulgare_106986.jpeg,Leucanthemum vulgare,E:\iNaturalist	est_images_200\seed_42\Leucanthemum_vulgare\Leucanthemum_vulgare_106986.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_42/Leucanthemum_vulgare/Leucanthemum_vulgare_106986.jpeg,No,No,Yes,3.4425653672511407
Leucanthemum_vulgare_89938.jpeg,Leucanthemum vulgare,E:\iNaturalist	est_images_200\seed_42\Leucanthemum_vulgare\Leucanthemum_vulgare_89938.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_42/Leucanthemum_vulgare/Leucanthemum_vulgare_89938.jpeg,No,No,Yes,4.01252157261132
Leucanthemum_vulgare_88608.jpeg,Leucanthemum vulgare,E:\iNaturalist	est_images_200\seed_42\Leucanthemum_vulgare\Leucanthemum_vulgare_88608.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_42/Leucanthemum_vulgare/Leucanthemum_vulgare_88608.jpeg,No,No,Yes,3.993478533180715
Leucanthemum_vulgare_88881.jpeg,Leucanthemum vulgare,E:\iNaturalist	est_images_200\seed_42\Leucanthemum_vulgare\Leucanthemum_vulgare_88881.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_42/Leucanthemum_vulgare/Leucanthemum_vulgare_88881.jpeg,No,No,Yes,5.332685972120539
Leucanthemum_vulgare_106815.jpeg,Leucanthemum vulgare,E:\iNaturalist	est_images_200\seed_42\Leucanthemum_vulgare\Leucanthemum_vulgare_106815.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_42/Leucanthemum_vulgare/Leucanthemum_vulgare_106815.jpeg,No,Yes,Yes,5.813017009021673
Leucanthemum_vulgare_109403.jpeg,Leucanthemum vulgare,E:\iNaturalist	est_images_200\seed_42\Leucanthemum_vulgare\Leucanthemum_vulgare_109403.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_42/Leucanthemum_vulgare/Leucanthemum_vulgare_109403.jpeg,No,No,Yes,4.712555796539071
Matricaria_chamomilla_113408.jpg,Matricaria chamomilla,E:\iNaturalist	est_images_200\seed_42\Matricaria_chamomilla\Matricaria_chamomilla_113408.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_42/Matricaria_chamomilla/Matricaria_chamomilla_113408.jpg,No,No,Yes,4.936721900457271
Matricaria_chamomilla_114254.jpeg,Matricaria chamomilla,E:\iNaturalist	est_images_200\seed_42\Matricaria_chamomilla\Matricaria_chamomilla_114254.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_42/Matricaria_chamomilla/Matricaria_chamomilla_114254.jpeg,No,No,Yes,4.276642292205954
Matricaria_chamomilla_112551.jpeg,Matricaria chamomilla,E:\iNaturalist	est_images_200\seed_42\Matricaria_chamomilla\Matricaria_chamomilla_112551.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_42/Matricaria_chamomilla/Matricaria_chamomilla_112551.jpeg,No,No,Yes,3.224496140072449
Matricaria_chamomilla_112820.jpeg,Matricaria chamomilla,E:\iNaturalist	est_images_200\seed_42\Matricaria_chamomilla\Matricaria_chamomilla_112820.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_42/Matricaria_chamomilla/Matricaria_chamomilla_112820.jpeg,No,No,Yes,4.685028359409449
Matricaria_chamomilla_113785.jpeg,Matricaria chamomilla,E:\iNaturalist	est_images_200\seed_42\Matricaria_chamomilla\Matricaria_chamomilla_113785.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_42/Matricaria_chamomilla/Matricaria_chamomilla_113785.jpeg,No,No,Yes,5.505139135941357
Matricaria_chamomilla_112899.jpeg,Matricaria chamomilla,E:\iNaturalist	est_images_200\seed_42\Matricaria_chamomilla\Matricaria_chamomilla_112899.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_42/Matricaria_chamomilla/Matricaria_chamomilla_112899.jpeg,No,No,Yes,4.083546186126172
Matricaria_chamomilla_112649.jpeg,Matricaria chamomilla,E:\iNaturalist	est_images_200\seed_42\Matricaria_chamomilla\Matricaria_chamomilla_112649.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_42/Matricaria_chamomilla/Matricaria_chamomilla_112649.jpeg,No,No,Yes,4.436763032775935
Matricaria_chamomilla_112927.jpeg,Matricaria chamomilla,E:\iNaturalist	est_images_200\seed_42\Matricaria_chamomilla\Matricaria_chamomilla_112927.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_42/Matricaria_chamomilla/Matricaria_chamomilla_112927.jpeg,No,No,Yes,4.336867136925831
Matricaria_chamomilla_114262.jpeg,Matricaria chamomilla,E:\iNaturalist	est_images_200\seed_42\Matricaria_chamomilla\Matricaria_chamomilla_114262.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_42/Matricaria_chamomilla/Matricaria_chamomilla_114262.jpeg,No,No,Yes,3.477135947834082
Matricaria_chamomilla_113784.jpeg,Matricaria chamomilla,E:\iNaturalist	est_images_200\seed_42\Matricaria_chamomilla\Matricaria_chamomilla_113784.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_42/Matricaria_chamomilla/Matricaria_chamomilla_113784.jpeg,No,No,Yes,3.594660239601472
