image_name,species,file_path,image_path,blurry_image,humans_present,other_taxa,niqe_score
Bellis_perennis_3739.jpg,Bellis perennis,E:\iNaturalist\test_images_200\seed_456\Bellis_perennis\Bellis_perennis_3739.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_3739.jpg,No,No,Yes,4.205042790260006
Bellis_perennis_58866.jpg,Bellis perennis,E:\iNaturalist\test_images_200\seed_456\Bellis_perennis\Bellis_perennis_58866.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_58866.jpg,No,Yes,No,4.048737617834688
Bellis_perennis_28643.jpg,Bellis perennis,E:\iNaturalist\test_images_200\seed_456\Bellis_perennis\Bellis_perennis_28643.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_28643.jpg,No,No,Yes,2.8203748612706105
Bellis_perennis_48441.jpg,Bellis perennis,E:\iNaturalist\test_images_200\seed_456\Bellis_perennis\Bellis_perennis_48441.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_48441.jpg,No,No,Yes,4.076758443576568
Bellis_perennis_26044.jpg,Bellis perennis,E:\iNaturalist\test_images_200\seed_456\Bellis_perennis\Bellis_perennis_26044.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_26044.jpg,No,Yes,No,4.59586616827602
Bellis_perennis_15017.jpg,Bellis perennis,E:\iNaturalist\test_images_200\seed_456\Bellis_perennis\Bellis_perennis_15017.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_15017.jpg,No,No,Yes,3.255261757683859
Bellis_perennis_12016.jpg,Bellis perennis,E:\iNaturalist\test_images_200\seed_456\Bellis_perennis\Bellis_perennis_12016.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_12016.jpg,No,No,Yes,3.5009176129963144
Bellis_perennis_31578.jpg,Bellis perennis,E:\iNaturalist\test_images_200\seed_456\Bellis_perennis\Bellis_perennis_31578.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_31578.jpg,No,No,Yes,3.425059325701425
Bellis_perennis_30761.jpg,Bellis perennis,E:\iNaturalist\test_images_200\seed_456\Bellis_perennis\Bellis_perennis_30761.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_30761.jpg,Yes,Yes,No,5.019723428019704
Bellis_perennis_74877.jpg,Bellis perennis,E:\iNaturalist\test_images_200\seed_456\Bellis_perennis\Bellis_perennis_74877.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_74877.jpg,No,No,Yes,3.4518561396613774
Bellis_perennis_21799.jpg,Bellis perennis,E:\iNaturalist\test_images_200\seed_456\Bellis_perennis\Bellis_perennis_21799.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_21799.jpg,No,No,Yes,3.801847183746222
Bellis_perennis_76068.jpg,Bellis perennis,E:\iNaturalist\test_images_200\seed_456\Bellis_perennis\Bellis_perennis_76068.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_76068.jpg,No,No,Yes,4.433793573193747
Bellis_perennis_55872.jpg,Bellis perennis,E:\iNaturalist\test_images_200\seed_456\Bellis_perennis\Bellis_perennis_55872.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_55872.jpg,No,No,Yes,4.105431084779369
Bellis_perennis_54908.jpg,Bellis perennis,E:\iNaturalist\test_images_200\seed_456\Bellis_perennis\Bellis_perennis_54908.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_54908.jpg,No,No,Yes,4.425327384879069
Bellis_perennis_21315.jpg,Bellis perennis,E:\iNaturalist\test_images_200\seed_456\Bellis_perennis\Bellis_perennis_21315.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_21315.jpg,No,No,Yes,4.378569553003925
Bellis_perennis_64582.jpg,Bellis perennis,E:\iNaturalist\test_images_200\seed_456\Bellis_perennis\Bellis_perennis_64582.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_64582.jpg,No,No,Yes,4.180902241300976
Bellis_perennis_4129.jpg,Bellis perennis,E:\iNaturalist\test_images_200\seed_456\Bellis_perennis\Bellis_perennis_4129.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_4129.jpg,No,No,Yes,3.55525200484023
Bellis_perennis_71653.jpg,Bellis perennis,E:\iNaturalist\test_images_200\seed_456\Bellis_perennis\Bellis_perennis_71653.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_71653.jpg,No,No,Yes,2.855247130240734
Bellis_perennis_64186.jpg,Bellis perennis,E:\iNaturalist\test_images_200\seed_456\Bellis_perennis\Bellis_perennis_64186.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_64186.jpg,No,No,Yes,4.796292406565593
Bellis_perennis_18458.jpeg,Bellis perennis,E:\iNaturalist\test_images_200\seed_456\Bellis_perennis\Bellis_perennis_18458.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_18458.jpeg,No,Yes,No,2.812742834145454
Bellis_perennis_86013.jpeg,Bellis perennis,E:\iNaturalist\test_images_200\seed_456\Bellis_perennis\Bellis_perennis_86013.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_86013.jpeg,No,No,Yes,3.3938456920992026
Bellis_perennis_48294.jpeg,Bellis perennis,E:\iNaturalist\test_images_200\seed_456\Bellis_perennis\Bellis_perennis_48294.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_48294.jpeg,Yes,No,Yes,5.9686608598149045
Bellis_perennis_41853.jpeg,Bellis perennis,E:\iNaturalist\test_images_200\seed_456\Bellis_perennis\Bellis_perennis_41853.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_41853.jpeg,No,No,Yes,3.174115611067056
Bellis_perennis_23299.jpeg,Bellis perennis,E:\iNaturalist\test_images_200\seed_456\Bellis_perennis\Bellis_perennis_23299.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_23299.jpeg,No,No,Yes,3.161265807714925
Bellis_perennis_49871.jpeg,Bellis perennis,E:\iNaturalist\test_images_200\seed_456\Bellis_perennis\Bellis_perennis_49871.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_49871.jpeg,No,No,Yes,2.6998587312220983
Bellis_perennis_76605.jpeg,Bellis perennis,E:\iNaturalist\test_images_200\seed_456\Bellis_perennis\Bellis_perennis_76605.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_76605.jpeg,No,No,Yes,3.719450015682445
Bellis_perennis_73473.jpeg,Bellis perennis,E:\iNaturalist\test_images_200\seed_456\Bellis_perennis\Bellis_perennis_73473.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_73473.jpeg,No,No,Yes,3.8622843539085694
Bellis_perennis_75020.jpeg,Bellis perennis,E:\iNaturalist\test_images_200\seed_456\Bellis_perennis\Bellis_perennis_75020.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_75020.jpeg,No,No,Yes,2.814070489502089
Bellis_perennis_47439.jpeg,Bellis perennis,E:\iNaturalist\test_images_200\seed_456\Bellis_perennis\Bellis_perennis_47439.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_47439.jpeg,No,No,Yes,5.201983405802184
Bellis_perennis_79318.jpeg,Bellis perennis,E:\iNaturalist\test_images_200\seed_456\Bellis_perennis\Bellis_perennis_79318.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_79318.jpeg,No,No,Yes,5.793611932452639
Bellis_perennis_48063.jpeg,Bellis perennis,E:\iNaturalist\test_images_200\seed_456\Bellis_perennis\Bellis_perennis_48063.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_48063.jpeg,No,No,Yes,4.6056301366605705
Bellis_perennis_64759.jpeg,Bellis perennis,E:\iNaturalist\test_images_200\seed_456\Bellis_perennis\Bellis_perennis_64759.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_64759.jpeg,No,No,Yes,4.215656246335089
Bellis_perennis_67678.jpeg,Bellis perennis,E:\iNaturalist\test_images_200\seed_456\Bellis_perennis\Bellis_perennis_67678.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_67678.jpeg,No,No,Yes,4.196663016940652
Bellis_perennis_49559.jpeg,Bellis perennis,E:\iNaturalist\test_images_200\seed_456\Bellis_perennis\Bellis_perennis_49559.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_49559.jpeg,No,No,Yes,3.180922295420989
Bellis_perennis_23595.jpeg,Bellis perennis,E:\iNaturalist\test_images_200\seed_456\Bellis_perennis\Bellis_perennis_23595.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_23595.jpeg,No,No,Yes,3.5564400768697286
Bellis_perennis_72294.jpeg,Bellis perennis,E:\iNaturalist\test_images_200\seed_456\Bellis_perennis\Bellis_perennis_72294.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_72294.jpeg,No,No,Yes,5.041996190206662
Bellis_perennis_57693.jpeg,Bellis perennis,E:\iNaturalist\test_images_200\seed_456\Bellis_perennis\Bellis_perennis_57693.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_57693.jpeg,No,No,Yes,4.136833987004354
Bellis_perennis_21319.jpeg,Bellis perennis,E:\iNaturalist\test_images_200\seed_456\Bellis_perennis\Bellis_perennis_21319.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_21319.jpeg,No,No,Yes,2.9994526252818705
Bellis_perennis_22739.jpeg,Bellis perennis,E:\iNaturalist\test_images_200\seed_456\Bellis_perennis\Bellis_perennis_22739.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_22739.jpeg,No,No,Yes,3.5579201017064883
Bellis_perennis_33850.jpeg,Bellis perennis,E:\iNaturalist\test_images_200\seed_456\Bellis_perennis\Bellis_perennis_33850.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_33850.jpeg,No,No,Yes,4.593776743593303
Bellis_perennis_72867.jpeg,Bellis perennis,E:\iNaturalist\test_images_200\seed_456\Bellis_perennis\Bellis_perennis_72867.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_72867.jpeg,No,No,Yes,3.886543012735826
Bellis_perennis_71331.jpeg,Bellis perennis,E:\iNaturalist\test_images_200\seed_456\Bellis_perennis\Bellis_perennis_71331.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_71331.jpeg,No,No,Yes,4.678410114973086
Bellis_perennis_48724.jpeg,Bellis perennis,E:\iNaturalist\test_images_200\seed_456\Bellis_perennis\Bellis_perennis_48724.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_48724.jpeg,No,No,Yes,2.463783548353949
Bellis_perennis_82909.jpeg,Bellis perennis,E:\iNaturalist\test_images_200\seed_456\Bellis_perennis\Bellis_perennis_82909.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_82909.jpeg,No,No,Yes,4.484517954338034
Bellis_perennis_30923.jpeg,Bellis perennis,E:\iNaturalist\test_images_200\seed_456\Bellis_perennis\Bellis_perennis_30923.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_30923.jpeg,No,No,Yes,3.7335268330445537
Bellis_perennis_83806.jpeg,Bellis perennis,E:\iNaturalist\test_images_200\seed_456\Bellis_perennis\Bellis_perennis_83806.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_83806.jpeg,No,No,Yes,4.477906153783023
Bellis_perennis_7658.jpeg,Bellis perennis,E:\iNaturalist\test_images_200\seed_456\Bellis_perennis\Bellis_perennis_7658.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_7658.jpeg,No,No,Yes,2.554162660794202
Bellis_perennis_53592.jpeg,Bellis perennis,E:\iNaturalist\test_images_200\seed_456\Bellis_perennis\Bellis_perennis_53592.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_53592.jpeg,No,No,Yes,3.516004056234622
Bellis_perennis_80680.jpeg,Bellis perennis,E:\iNaturalist\test_images_200\seed_456\Bellis_perennis\Bellis_perennis_80680.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Bellis_perennis/Bellis_perennis_80680.jpeg,No,No,Yes,3.9427660005009786
Leucanthemum_vulgare_88363.jpg,Leucanthemum vulgare,E:\iNaturalist\test_images_200\seed_456\Leucanthemum_vulgare\Leucanthemum_vulgare_88363.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Leucanthemum_vulgare/Leucanthemum_vulgare_88363.jpg,No,No,Yes,2.0146399318361583
Leucanthemum_vulgare_101517.jpg,Leucanthemum vulgare,E:\iNaturalist\test_images_200\seed_456\Leucanthemum_vulgare\Leucanthemum_vulgare_101517.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Leucanthemum_vulgare/Leucanthemum_vulgare_101517.jpg,No,No,Yes,6.936462715781871
Leucanthemum_vulgare_96743.jpg,Leucanthemum vulgare,E:\iNaturalist\test_images_200\seed_456\Leucanthemum_vulgare\Leucanthemum_vulgare_96743.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Leucanthemum_vulgare/Leucanthemum_vulgare_96743.jpg,No,No,Yes,2.670532304471537
Leucanthemum_vulgare_89177.jpg,Leucanthemum vulgare,E:\iNaturalist\test_images_200\seed_456\Leucanthemum_vulgare\Leucanthemum_vulgare_89177.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Leucanthemum_vulgare/Leucanthemum_vulgare_89177.jpg,No,Yes,No,3.588920186664169
Leucanthemum_vulgare_96063.jpg,Leucanthemum vulgare,E:\iNaturalist\test_images_200\seed_456\Leucanthemum_vulgare\Leucanthemum_vulgare_96063.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Leucanthemum_vulgare/Leucanthemum_vulgare_96063.jpg,No,No,Yes,2.668056112064137
Leucanthemum_vulgare_95944.jpg,Leucanthemum vulgare,E:\iNaturalist\test_images_200\seed_456\Leucanthemum_vulgare\Leucanthemum_vulgare_95944.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Leucanthemum_vulgare/Leucanthemum_vulgare_95944.jpg,Yes,No,No,5.157120693576044
Leucanthemum_vulgare_108871.jpg,Leucanthemum vulgare,E:\iNaturalist\test_images_200\seed_456\Leucanthemum_vulgare\Leucanthemum_vulgare_108871.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Leucanthemum_vulgare/Leucanthemum_vulgare_108871.jpg,No,Yes,Yes,2.8630444507931827
Leucanthemum_vulgare_88563.jpg,Leucanthemum vulgare,E:\iNaturalist\test_images_200\seed_456\Leucanthemum_vulgare\Leucanthemum_vulgare_88563.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Leucanthemum_vulgare/Leucanthemum_vulgare_88563.jpg,No,No,Yes,6.900953690828218
Leucanthemum_vulgare_105616.jpg,Leucanthemum vulgare,E:\iNaturalist\test_images_200\seed_456\Leucanthemum_vulgare\Leucanthemum_vulgare_105616.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Leucanthemum_vulgare/Leucanthemum_vulgare_105616.jpg,No,No,Yes,3.623048236833944
Leucanthemum_vulgare_102226.jpg,Leucanthemum vulgare,E:\iNaturalist\test_images_200\seed_456\Leucanthemum_vulgare\Leucanthemum_vulgare_102226.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Leucanthemum_vulgare/Leucanthemum_vulgare_102226.jpg,No,No,Yes,3.162818406641858
Leucanthemum_vulgare_105966.jpg,Leucanthemum vulgare,E:\iNaturalist\test_images_200\seed_456\Leucanthemum_vulgare\Leucanthemum_vulgare_105966.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Leucanthemum_vulgare/Leucanthemum_vulgare_105966.jpg,No,No,Yes,3.028591502989455
Leucanthemum_vulgare_93202.jpg,Leucanthemum vulgare,E:\iNaturalist\test_images_200\seed_456\Leucanthemum_vulgare\Leucanthemum_vulgare_93202.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Leucanthemum_vulgare/Leucanthemum_vulgare_93202.jpg,No,No,Yes,3.457435425830431
Leucanthemum_vulgare_104555.jpg,Leucanthemum vulgare,E:\iNaturalist\test_images_200\seed_456\Leucanthemum_vulgare\Leucanthemum_vulgare_104555.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Leucanthemum_vulgare/Leucanthemum_vulgare_104555.jpg,No,No,Yes,3.236514364233655
Leucanthemum_vulgare_105837.jpg,Leucanthemum vulgare,E:\iNaturalist\test_images_200\seed_456\Leucanthemum_vulgare\Leucanthemum_vulgare_105837.jpg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Leucanthemum_vulgare/Leucanthemum_vulgare_105837.jpg,No,No,Yes,3.857341475655305
Leucanthemum_vulgare_91524.jpeg,Leucanthemum vulgare,E:\iNaturalist\test_images_200\seed_456\Leucanthemum_vulgare\Leucanthemum_vulgare_91524.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Leucanthemum_vulgare/Leucanthemum_vulgare_91524.jpeg,No,No,Yes,3.655828263309752
Leucanthemum_vulgare_109337.jpeg,Leucanthemum vulgare,E:\iNaturalist\test_images_200\seed_456\Leucanthemum_vulgare\Leucanthemum_vulgare_109337.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Leucanthemum_vulgare/Leucanthemum_vulgare_109337.jpeg,No,Yes,No,3.7388580584617617
Leucanthemum_vulgare_105619.jpeg,Leucanthemum vulgare,E:\iNaturalist\test_images_200\seed_456\Leucanthemum_vulgare\Leucanthemum_vulgare_105619.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Leucanthemum_vulgare/Leucanthemum_vulgare_105619.jpeg,No,No,Yes,3.72023952843459
Leucanthemum_vulgare_107470.jpeg,Leucanthemum vulgare,E:\iNaturalist\test_images_200\seed_456\Leucanthemum_vulgare\Leucanthemum_vulgare_107470.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Leucanthemum_vulgare/Leucanthemum_vulgare_107470.jpeg,No,Yes,Yes,4.115139065556221
Leucanthemum_vulgare_109144.jpeg,Leucanthemum vulgare,E:\iNaturalist\test_images_200\seed_456\Leucanthemum_vulgare\Leucanthemum_vulgare_109144.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Leucanthemum_vulgare/Leucanthemum_vulgare_109144.jpeg,No,No,Yes,4.289854692090819
Leucanthemum_vulgare_106939.jpeg,Leucanthemum vulgare,E:\iNaturalist\test_images_200\seed_456\Leucanthemum_vulgare\Leucanthemum_vulgare_106939.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Leucanthemum_vulgare/Leucanthemum_vulgare_106939.jpeg,No,Yes,No,4.6660443225775605
Leucanthemum_vulgare_110483.jpeg,Leucanthemum vulgare,E:\iNaturalist\test_images_200\seed_456\Leucanthemum_vulgare\Leucanthemum_vulgare_110483.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Leucanthemum_vulgare/Leucanthemum_vulgare_110483.jpeg,No,No,Yes,3.417967007836061
Leucanthemum_vulgare_101490.jpeg,Leucanthemum vulgare,E:\iNaturalist\test_images_200\seed_456\Leucanthemum_vulgare\Leucanthemum_vulgare_101490.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Leucanthemum_vulgare/Leucanthemum_vulgare_101490.jpeg,No,Yes,No,2.577612285656706
Leucanthemum_vulgare_103454.jpeg,Leucanthemum vulgare,E:\iNaturalist\test_images_200\seed_456\Leucanthemum_vulgare\Leucanthemum_vulgare_103454.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Leucanthemum_vulgare/Leucanthemum_vulgare_103454.jpeg,No,No,Yes,2.590973602857359
Leucanthemum_vulgare_93294.jpeg,Leucanthemum vulgare,E:\iNaturalist\test_images_200\seed_456\Leucanthemum_vulgare\Leucanthemum_vulgare_93294.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Leucanthemum_vulgare/Leucanthemum_vulgare_93294.jpeg,No,No,Yes,3.5570043850493684
Leucanthemum_vulgare_94266.jpeg,Leucanthemum vulgare,E:\iNaturalist\test_images_200\seed_456\Leucanthemum_vulgare\Leucanthemum_vulgare_94266.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Leucanthemum_vulgare/Leucanthemum_vulgare_94266.jpeg,No,Yes,No,2.872028148009405
Leucanthemum_vulgare_101398.jpeg,Leucanthemum vulgare,E:\iNaturalist\test_images_200\seed_456\Leucanthemum_vulgare\Leucanthemum_vulgare_101398.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Leucanthemum_vulgare/Leucanthemum_vulgare_101398.jpeg,No,No,Yes,3.5301127869504003
Leucanthemum_vulgare_96791.jpeg,Leucanthemum vulgare,E:\iNaturalist\test_images_200\seed_456\Leucanthemum_vulgare\Leucanthemum_vulgare_96791.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Leucanthemum_vulgare/Leucanthemum_vulgare_96791.jpeg,No,Yes,No,3.3237130946395435
Leucanthemum_vulgare_101248.jpeg,Leucanthemum vulgare,E:\iNaturalist\test_images_200\seed_456\Leucanthemum_vulgare\Leucanthemum_vulgare_101248.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Leucanthemum_vulgare/Leucanthemum_vulgare_101248.jpeg,No,Yes,No,4.790660789392903
Leucanthemum_vulgare_109175.jpeg,Leucanthemum vulgare,E:\iNaturalist\test_images_200\seed_456\Leucanthemum_vulgare\Leucanthemum_vulgare_109175.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Leucanthemum_vulgare/Leucanthemum_vulgare_109175.jpeg,Yes,No,No,6.1482904945628665
Leucanthemum_vulgare_90143.jpeg,Leucanthemum vulgare,E:\iNaturalist\test_images_200\seed_456\Leucanthemum_vulgare\Leucanthemum_vulgare_90143.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Leucanthemum_vulgare/Leucanthemum_vulgare_90143.jpeg,No,Yes,Yes,4.112828969818948
Leucanthemum_vulgare_109869.jpeg,Leucanthemum vulgare,E:\iNaturalist\test_images_200\seed_456\Leucanthemum_vulgare\Leucanthemum_vulgare_109869.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Leucanthemum_vulgare/Leucanthemum_vulgare_109869.jpeg,No,No,Yes,4.057653921581682
Leucanthemum_vulgare_103665.jpeg,Leucanthemum vulgare,E:\iNaturalist\test_images_200\seed_456\Leucanthemum_vulgare\Leucanthemum_vulgare_103665.jpeg,/kaggle/input/inaturalist-flower-images/test_images_200/seed_456/Leucanthemum_vulgare/Leucanthemum_vulgare_103665.jpeg,No,No,Yes,3.8232350967484425
